Product link,product name,reviews,number of reviews,price
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A0718467D3LOGT83U8KH&url=%2FKiwilon-Unisex-Laptop-Backpack-Charging%2Fdp%2FB08HQHHPSG%2Fref%3Dsr_1_273_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105369%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-273-spons%26psc%3D1&qualifier=1664105369&id=264883619627276&widgetName=sp_atf_next,Kiwilon Unisex Laptop Bag for 15.6 Inch Laptop Backpack with USB Charging Port (Blue),4.0 out of 5 stars,1,₹749
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A07180752SI4XESAT2560&url=%2FKiwilon-Unisex-Laptop-Backpack-Charging%2Fdp%2FB08Z47X4MV%2Fref%3Dsr_1_274_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105369%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-274-spons%26psc%3D1&qualifier=1664105369&id=264883619627276&widgetName=sp_atf_next,Kiwilon Unisex Laptop Bag for 15.6 Inch Laptop Backpack with USB Charging Port (Grey),0 out of 5 stars,0,₹749
https://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B08RB3ZSLH/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-275,Half Moon 35 L Casual Waterproof 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (Black),3.8 out of 5 stars,173,₹649
https://www.amazon.in/Vintage-Backpack-College-Charging-Compartment/dp/B0BFYPJNMD/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-276,"Vintage Laptop Backpack for Women Men,unisex School College Backpack with USB Charging Port Fashion Backpack Fits 15.inch Laptop Backpack Compartment for 13-15.6 Inch Laptop -Travel, College Backpack",0 out of 5 stars,0,₹999
https://www.amazon.in/BBAMSO-Handmade-Macrame-Sling-Womens_BBAMSOD0007/dp/B09J8JY3M9/ref=sr_1_277?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-277,BBAMSO Handmade Macrame Sling Bags for Girls/Women's_BBAMSOD0007 Off White,4.6 out of 5 stars,156,₹399
https://www.amazon.in/POLESTAR-Backpack-compartment-suitable-warranty/dp/B09XTW481M/ref=sr_1_273?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-273,"POLESTAR Graphic 35 L College/ School/ Casual/ Day Travel Backpack with 15.6"" laptop compartment, suitable for both men & women, stylish & durable, 1 year warranty",3.9 out of 5 stars,31,₹629
https://www.amazon.in/Wooum-Resistant-Material-Messenger-Compartment/dp/B09KV7Y3KL/ref=sr_1_274?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-274,Wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment -,4.0 out of 5 stars,136,₹449
https://www.amazon.in/Mtuggar-Genuine-Leather-Messenger-SLB-8002-BRN/dp/B08W4MKG1T/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-275,Mtuggar Genuine Leather Sling Bag Unisex. Brown (SLB-8002-BRN) (Black),4.3 out of 5 stars,319,₹828
https://www.amazon.in/Comfabie-Casual-Waterproof-Laptop-Bag/dp/B0B2LXQWM5/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-276,Comfabie 35 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,3.8 out of 5 stars,100,₹735.08
https://www.amazon.in/ZIPLOC-Polyester-Waterproof-Backpack-Business/dp/B099FFLQ5Q/ref=sr_1_277?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-277,ZIPLOC Polyester 42 Liters Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack ( Black ),4.6 out of 5 stars,5,"₹1,599"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A084752921XU0UYWCD9JA&url=%2FSafari-Formal-Backpack-Anti-Theft-VAULT19CBBLK%2Fdp%2FB07XSTR69N%2Fref%3Dsr_1_278_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105369%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-278-spons%26psc%3D1&qualifier=1664105369&id=264883619627276&widgetName=sp_mtf,"Safari 48 cms Black Formal/Office/Laptop Backpack with Anti-Theft, Lock, USB and RFID (VAULT19CBBLK)",4.1 out of 5 stars,663,"₹1,199"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A07177311ZE2AHJ15KIHA&url=%2FKiwilon-Oxford-Laptop-Backpacks-Charging%2Fdp%2FB08HQNLMHP%2Fref%3Dsr_1_279_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105369%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-279-spons%26psc%3D1&qualifier=1664105369&id=264883619627276&widgetName=sp_mtf,Kiwilon Oxford Cloth Laptop Backpacks for 15.6 Inch Laptop Bag with USB Charging Port (Black),3.0 out of 5 stars,2,₹899
https://www.amazon.in/Caprese-Womens-Tote-bag-Brown/dp/B09FT3MW7L/ref=sr_1_280?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-280,Caprese Women's Tote Bag (Brown),4.3 out of 5 stars,67,₹709
https://www.amazon.in/Polyester-Adjustable-Expendable-Compartments-Black-Szeentp/dp/B08ZJ5ZLG2/ref=sr_1_281?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-281,"15.6"" Polyester Casual Laptop Bags/Backpack for Men with Adjustable Strap Expendable with 2 Compartments-Black by Szeentp",5.0 out of 5 stars,1,₹330
https://www.amazon.in/Afco-Bags-Backpack-Trekking-Rucksack/dp/B08XNSBTLC/ref=sr_1_282?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-282,Afco Bags 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack HK5005 (PRNT),4.0 out of 5 stars,190,₹799
https://www.amazon.in/blubags-Stylish-Casual-Backpack-College/dp/B08298SVM3/ref=sr_1_283?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-283,blubags Casual Backpack | Laptop Bag | College Bag | School Bag and Led Blue,3.6 out of 5 stars,37,₹589
https://www.amazon.in/Fastrack-Womens-Orchid-Nylon-Commuter/dp/B0B25FL8R4/ref=sr_1_284?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-284,Fastrack Women's Pink Orchid Nylon Commuter Bag,5.0 out of 5 stars,2,₹756
https://www.amazon.in/Gear-Compact-Business-Backpack-BUSCOMPACT052/dp/B08D76WDTV/ref=sr_1_285?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-285,Gear Compact Business 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women - IndiaInk,4.3 out of 5 stars,"1,013",₹759
https://www.amazon.in/SKYBAGS-Campus-College-Laptop-Backpack/dp/B08425TN29/ref=sr_1_286?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-286,SKYBAGS Campus Plus XL RED College Laptop Backpack 33L,3.9 out of 5 stars,31,"₹2,690"
https://www.amazon.in/Kuber-Industries-Embroided-Embroidry-Shoulder/dp/B076YLHBP5/ref=sr_1_287?crid=2M096C61O4MLT&keywords=bags&qid=1664105369&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-287,"Kuber Industries Women's Cotton Embroidery Shoulder Bag (BG0101, Beige)",3.6 out of 5 stars,166,₹269
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A03999041VE2YOFIRC1FO&url=%2FArtistix-Dimensional-Foldable-Backpack-Travel%2Fdp%2FB097XY6DXJ%2Fref%3Dsr_1_288_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105369%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-288-spons%26psc%3D1&qualifier=1664105369&id=264883619627276&widgetName=sp_btf,"Artistix Axile three dimensional backpack, 30 Ltrs 46 cms, Foldable Travel cum Office Laptop Backpack, Anti theft bag",4.4 out of 5 stars,111,"₹1,352"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A04604381W9N4URF4O6H3&url=%2FSafari-Sirius-Backpack-Satchel-SIRIUS19CBBLK%2Fdp%2FB0848PYTQ9%2Fref%3Dsr_1_289_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105369%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-289-spons%26psc%3D1&qualifier=1664105369&id=264883619627276&widgetName=sp_btf,Safari Sirius Two Way Laptop Backpack Cum Satchel (SIRIUS19CBBLK_Black),3.7 out of 5 stars,118,"₹2,099"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A08126491R9YB4AC70V8M&url=%2FWALKENT-Waterproof-Camo-Anti-theft-Multifunction%2Fdp%2FB09DLD5WQZ%2Fref%3Dsr_1_289_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105381%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-289-spons%26psc%3D1%26smid%3DA126RTK7LOTS0U&qualifier=1664105381&id=110318685482157&widgetName=sp_atf_next,"WALKENT Laptop Bag - Anti-Theft, Waterproof, Expandable, External USB for Men Women by Arctic Hunter",4.1 out of 5 stars,195,"₹1,290"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A05238821TRFUTY38ROQ3&url=%2FGenie-Flamenco2-Backpack-Compatible-Resistant%2Fdp%2FB08YF9VHTY%2Fref%3Dsr_1_290_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105381%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-290-spons%26psc%3D1&qualifier=1664105381&id=110318685482157&widgetName=sp_atf_next,Genie Flamenco2 Casual Backpacks for Women,4.4 out of 5 stars,"1,025",₹499
https://www.amazon.in/Wildcraft-Laptop-Trident-XL-2_Black/dp/B019DWD8SQ/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-291,wildcraft Nylon 40 ltrs Black Laptop Bag (Trident XL 2_Black),4.4 out of 5 stars,541,"₹2,499"
https://www.amazon.in/BUSINESS-ANTI-THEFT-OFFICE-LAPTOP-BACKPACK/dp/B0B466YD7L/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-292,GEAR 25L SUAVE BUSINESS ANTI-THEFT OFFICE LAPTOP BACKPACK F0R MEN/WOMEN (BLACK),4.8 out of 5 stars,5,₹771
https://www.amazon.in/Lavie-Zarya-Womens-Tote-Dark/dp/B08KFRVK59/ref=sr_1_293?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-293,Lavie Women's Zarya Tote Bag | Ladies Purse Handbag,4.1 out of 5 stars,"1,259",₹829
https://www.amazon.in/Wooum-Resistance-Laptop-Messenger-Briefcase/dp/B09BW4D31Z/ref=sr_1_289?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-289,Wooum 15.6 Inch Water Resistance Laptop Messenger Bag/Laptop Briefcase/Laptop Sling bag/Laptop Side Bag for Men and Women (Dark Grey),4.1 out of 5 stars,351,₹449
https://www.amazon.in/Blowzy-Bags-Leather-Shoulder-Messenger/dp/B08M13SJZ5/ref=sr_1_290?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-290,Blowzy Bags PU Leather 15.6 inch Laptop Shoulder Messenger Sling Office Bag for Men & Women – (Tan),3.9 out of 5 stars,347,₹599
https://www.amazon.in/Wooum-Resistance-Laptop-Messenger-Briefcase/dp/B099NRKKNL/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-291,Wooum 15.6 Inch Water Resistance Laptop Messenger Bag/Laptop Briefcase/Laptop Sling bag/Laptop Side Bag for Men and Women - Blue,4.1 out of 5 stars,351,₹475
https://www.amazon.in/Red-Lemon-Executive-Messenger-Microfiber/dp/B07MHZH3YS/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-292,"Red Lemon Premium London Executive Laptop Messenger Bag with Microfiber Leather for 15.6"" – Black",4.3 out of 5 stars,445,"₹2,399"
https://www.amazon.in/F-Gear-Blackhawk-Black-Laptop-Backpack/dp/B07XMRGQCM/ref=sr_1_293?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-293,F Gear Blackhawk 40 Ltrs Black Laptop Backpack (3178),4.3 out of 5 stars,748,"₹1,099"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A04604381W9N4URF4O6H3&url=%2FSafari-Sirius-Backpack-Satchel-SIRIUS19CBBLK%2Fdp%2FB0848PYTQ9%2Fref%3Dsr_1_294_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105381%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-294-spons%26psc%3D1&qualifier=1664105381&id=110318685482157&widgetName=sp_mtf,Safari Sirius Two Way Laptop Backpack Cum Satchel (SIRIUS19CBBLK_Black),3.7 out of 5 stars,118,"₹2,099"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A08448653PHNOR7NFT30P&url=%2FHighness-Shoulder-Messenger-Repellent-Spacious%2Fdp%2FB0B31QX6VH%2Fref%3Dsr_1_295_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105381%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-295-spons%26psc%3D1&qualifier=1664105381&id=110318685482157&widgetName=sp_mtf,"Man Arden""The Royal Highness"" PVC Leather Shoulder Messenger Laptop Bag, Water Repellent Fabric Made, Durable & Spacious, Slim Profile",0 out of 5 stars,0,"₹1,199"
https://www.amazon.in/Blackpink-Backpack-Charging-Headset-College/dp/B09XMGJZH8/ref=sr_1_296?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-296,PALAY® Blackpink School Backpack for Girls School Bag with with USB Charging and Headset Port Kpop Idol Print Design Laptop Bag College School Bookbag for Boys,3.7 out of 5 stars,15,"₹1,570"
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QC43BB/ref=sr_1_297?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-297,Arctic Fox Slope Anti Theft Backpack with USB Charging Port 15 Inch Laptop Backpack (Camo Black),4.5 out of 5 stars,204,"₹1,407"
https://www.amazon.in/Backpack-Business-Resistant-Computer-Notebook/dp/B07GLRSVNZ/ref=sr_1_298?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-298,Laptop Backpack of OPT-262/263/273/274/1395/1396,3.9 out of 5 stars,"4,442",₹466
https://www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_299?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-299,"Safari 48 cms Black Formal/Office/Laptop Backpack with Anti-Theft, Lock, USB and RFID (VAULT19CBBLK)",4.1 out of 5 stars,663,"₹1,199"
https://www.amazon.in/Cosmus-Atomic-Compartment-Large-Laptop/dp/B077XF8TJ9/ref=sr_1_300?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-300,Cosmus Atomic Dx 3 Compartment Large Laptop Bag Polyester Laptop Backpack,4.4 out of 5 stars,"3,941","₹2,099"
https://www.amazon.in/Envias-Womens-Handbag-Peach/dp/B08H19JNLL/ref=sr_1_301?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-301,Envias Women's Handbag (Peach),3.6 out of 5 stars,"2,448",₹339
https://www.amazon.in/Kleider-Nylon-Cross-Shoulder-Toaster/dp/B09RQM8HVG/ref=sr_1_302?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-302,Dein Kleider Nylon Cross Body Shoulder Toaster Sling Bag for Women (Black),3.7 out of 5 stars,95,₹280
https://www.amazon.in/QOXOLYZ-String-Utility-Waterproof-Pyramid/dp/B0BCL4P6J7/ref=sr_1_303?crid=2M096C61O4MLT&keywords=bags&qid=1664105381&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-303,"QOXOLYZ Draw String Bag Gym Sports Shoe Bag and Multi Utility Bag ( Dori Bag ), Waterproof Bag & Mobile Holder Pyramid Stand - Random Colour",0 out of 5 stars,0,₹99
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A08046901OE15XE51HYHB&url=%2FHammonds-Flycatcher-Leather-Messenger-LB106BU%2Fdp%2FB0851H1WS5%2Fref%3Dsr_1_304_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105381%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-304-spons%26psc%3D1&qualifier=1664105381&id=110318685482157&widgetName=sp_btf,"HAMMONDS FLYCATCHER Men's Leather Laptop Messenger Bag LB106BU, Royal Blue",4.3 out of 5 stars,"4,097","₹2,395"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A0558750IFVPQ9O1MYEH&url=%2FHalf-Moon-Backpack-Luggage-Compartment%2Fdp%2FB09RKNNVFR%2Fref%3Dsr_1_305_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105381%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-305-spons%26psc%3D1&qualifier=1664105381&id=110318685482157&widgetName=sp_btf,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,3.9 out of 5 stars,"1,058",₹759
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A0902620B45580Z3XNY7&url=%2FNipun-Enterprises-Lightweight-Waterproof-Backpack%2Fdp%2FB08ZKZSYLQ%2Fref%3Dsr_1_305_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105395%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-305-spons%26psc%3D1&qualifier=1664105395&id=3412891680823066&widgetName=sp_atf_next,Nipun Enterprises Lightweight Waterproof Black Laptop Backpack School Collage Bags with Rain Cover,2.5 out of 5 stars,2,₹599
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A05750092AFYUHRC8JLUZ&url=%2FCosmus-Backpack-Charger-T-Green-College%2Fdp%2FB09HX43CCL%2Fref%3Dsr_1_306_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105395%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-306-spons%26psc%3D1&qualifier=1664105395&id=3412891680823066&widgetName=sp_atf_next,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre T.Green College Bag,4.2 out of 5 stars,"1,249","₹1,284"
https://www.amazon.in/Osaka-Pro-Waterproof-Accessories-Others-Made/dp/B081Z1TVPQ/ref=sr_1_307?crid=2M096C61O4MLT&keywords=bags&qid=1664105395&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-307,"Osaka Pro Series-11 Waterproof DSLR Backpack Camera Bag, Lens Accessories Carry Case for Nikon, Canon, Olympus, Pentax & Others-Made in India",3.9 out of 5 stars,416,₹849
